,color-count,Product_Title,selling_proposition,Final_Amount,discount,rank-title,rank-sub,Org_Amount
409,4.0,Manfinity Homme Men's Drawstring Waist Letter Printed Knit Shorts Baggy Knee Plain Khaki Urban Casual,1300.0,1262.55,13.0,Unranked(New),Simple Menswear,1451.2068965517242
410,0.0,Men's Americana Printed Short Sleeve T-Shirt,1700.0,684.95,17.0,Unranked(New),Simple Menswear,825.2409638554217
411,5.0,ROMWE Street Life Men's Hoodie With Letter And Skull Print,3500.0,1671.05,13.0,Unranked(New),Simple Menswear,1920.7471264367816
412,0.0,Manfinity Modomio Men's Striped Knitted Shorts Sweat Plain Black Urban Casual,200.0,930.05,13.0,Unranked(New),Simple Menswear,1069.0229885057472
413,4.0,ROMWE Street Life Men Star Paisley Print Drawstring Waist Shorts,800.0,1091.55,14.0,Unranked(New),Simple Menswear,1269.2441860465117
414,0.0,Manfinity RSRT Men's Solid Color Ribbed Tank Top,200.0,711.5500000000001,6.0,Unranked(New),Simple Menswear,756.968085106383
415,0.0,Manfinity Hypemode Men Letter Graphic Drawstring Waist Sweatpants,60.0,339.15,70.0,Unranked(New),Simple Menswear,1130.5
416,0.0,Manfinity LEGND Men Plus Allover Print Tee,500.0,852.1500000000001,30.0,Unranked(New),Simple Menswear,1217.3571428571431
417,0.0,Men's Casual Lion Pattern T-shirt,1700.0,797.0500000000001,7.0,Unranked(New),Simple Menswear,857.0430107526881
418,7.0,Manfinity Men Solid Tank Top,10000.0,844.5500000000001,6.0,Unranked(New),Simple Menswear,898.4574468085107
419,6.0,Manfinity Swimmode Men's Drawstring Beach Shorts With Little Yellow Duck Pattern,1700.0,1139.05,7.0,Unranked(New),Simple Menswear,1224.784946236559
420,0.0,Manfinity Homme Men Cotton Drawstring Waist Shorts Dress Plain All White Urban Casual,400.0,585.2,55.0,Unranked(New),Simple Menswear,1300.4444444444446
421,0.0,Men Tropical Plant Printed Short Sleeve Casual Shirt With Lapel Collar And Front Buttons For Summer,200.0,911.05,7.0,Unranked(New),Simple Menswear,979.6236559139785
422,0.0,Men's Summer Color Block Patchwork Letter Print Fashionable Casual Short Sleeve T-Shirt And Shorts Set,0.0,1500.05,7.0,#6 Best Seller,in Colorblock Men T-Shirt Co-ords,1612.9569892473119
423,0.0,Men's Summer Holiday Slogan Palm Tree Printed Casual Tank Top,100.0,732.45,8.0,Unranked(New),Simple Menswear,796.1413043478261
424,0.0,ROMWE Street Life Men Car & Letter Graphic Tee,0.0,996.5500000000001,13.0,#7 Best Seller,in Blue Men Tops,1145.4597701149426
425,0.0,Men's Sports Training Shorts Fitness Pants,20.0,844.5500000000001,7.0,Unranked(New),Simple Menswear,908.1182795698925
426,0.0,Manfinity Homme Men Colorblock Letter Graphic Thermal Pullover & Drawstring Waist Sweatpants,100.0,1378.45,40.0,Unranked(New),Simple Menswear,2297.4166666666665
427,5.0,Manfinity Homme Men's Solid Color Drawstring Elastic Waist Summer Shorts Knee Plain All White Casual Dad And Me,0.0,844.5500000000001,14.0,#4 Best Seller,in White Men Bottoms,982.0348837209302
428,0.0,Manfinity LEGND Men Camo Print Drawstring Hooded Tee & Shorts,1400.0,2184.0499999999997,13.0,Unranked(New),Simple Menswear,2510.4022988505744
429,7.0,SHEIN Manfinity Homme Men's Casual V-Neck Short Sleeve T-Shirt For Spring And Summer,1600.0,806.5500000000001,12.0,Unranked(New),Simple Menswear,916.5340909090909
430,0.0,Manfinity Chillmode Men Tropical Print Tee & Drawstring Waist Shorts,2100.0,1380.35,17.0,Unranked(New),Simple Menswear,1663.0722891566265
431,10.0,Manfinity Homme Men Summer Leisure ECG Cross Print Short Sleeve T-Shirt,200.0,346.75,52.0,Unranked(New),Simple Menswear,722.3958333333334
432,6.0,Manfinity Homme Men's Gradient Color T-Shirt And Shorts Set,2200.0,1224.55,25.0,Unranked(New),Simple Menswear,1632.7333333333333
433,0.0,Men's Short Sleeve Polo Shirt,3100.0,949.0500000000001,15.0,Unranked(New),Simple Menswear,1116.5294117647059
434,8.0,Men's Mt.Fuji And Cherry Blossom Printed Short Sleeve T-Shirt,1000.0,806.5500000000001,12.0,Unranked(New),Simple Menswear,916.5340909090909
435,8.0,Manfinity LEGND Men T-Shirts Fit Crew Neck Short Sleeve Graphic Tee Smile Face Casual Summer Polyester,1300.0,816.05,12.0,Unranked(New),Simple Menswear,927.3295454545455
436,0.0,Manfinity CasualCool Men's Solid Color Short Sleeve Shirt And Shorts Casual Vacation Set,20.0,2051.05,6.0,Unranked(New),Simple Menswear,2181.968085106383
437,0.0,Manfinity Homme Men Plaid Print Shirt & Shorts Without Tee,500.0,1391.75,24.0,Unranked(New),Simple Menswear,1831.25
438,0.0,Manfinity Homme Men's Summer Short-Sleeved Casual T-Shirt With Slogan Print,200.0,664.0500000000001,11.0,Unranked(New),Simple Menswear,746.123595505618
439,7.0,Men's Short Sleeve T-Shirt With Slogan Print,0.0,806.5500000000001,7.0,#10 Best Seller,in Long Sleeve Men Tops,867.258064516129
440,6.0,Men Solid Curved Hem Tee,1000.0,1110.55,6.0,Unranked(New),Simple Menswear,1181.436170212766
441,7.0,Men Coconut Tree & Letter Graphic Tee,0.0,759.0500000000001,7.0,#3 Best Sellers,in Hawaiian Shirt,816.1827956989247
442,7.0,Men's Casual Jacquard Shorts,0.0,1025.05,7.0,#1 Best Seller,in White Men Bottoms,1102.2043010752689
443,9.0,ROMWE Street Life Men Coconut Tree & Letter Graphic Drawstring Waist Shorts,0.0,610.85,35.0,#2 Best Seller,in Yellow Men Bottoms,939.7692307692307
444,5.0,Manfinity Hypemode Loose Fit Men's Color Block Drawstring Waist Corduroy Shorts,1800.0,688.75,47.0,Unranked(New),Simple Menswear,1299.5283018867924
445,0.0,Men's Drawstring Letter Detail Summer Shorts,0.0,1671.05,6.0,#4 Best Seller,in Woven Fabric Men Clothing,1777.712765957447
446,0.0,Manfinity Homme Loose Fit Men's Drop Shoulder Jacket With Flap Pockets,200.0,1648.2500000000002,26.0,Unranked(New),Simple Menswear,2227.3648648648655
447,4.0,Men's Casual Short Sleeve T-Shirt With Printed Text,0.0,816.05,7.0,#10 Best Seller,in Khaki Men T-Shirts,877.4731182795699
448,4.0,ROMWE Street Life Men Cotton Letter Graphic Drop Shoulder Tee,1000.0,695.4,34.0,Unranked(New),Simple Menswear,1053.6363636363637
449,7.0,Men's Colorblock Round Neck T-shirt,0.0,768.55,12.0,#5 Best Seller,in Colorblock Men T-Shirts,873.3522727272727
450,12.0,Manfinity RSRT Men Summer Casual Flamingo Printed Short Sleeve Polo Shirt,300.0,987.0500000000001,13.0,Unranked(New),Simple Menswear,1134.5402298850574
451,0.0,Manfinity RSRT Men Paisley Scarf Print Drawstring Waist Shorts,2800.0,991.8,18.0,Unranked(New),Simple Menswear,1209.5121951219512
452,0.0,Manfinity Hypemode Men's Drawstring Waist Knitted Shorts With Slogan And Pattern,0.0,1006.05,13.0,#8 Best Seller,in Slogan Men Bottoms,1156.3793103448277
453,0.0,"ROMWE Street Life 2pcs Men's Portrait Printed Short Sleeve T-Shirt And Shorts, Suitable For Daily Wear In Spring And Summer",3400.0,1775.5500000000002,13.0,Unranked(New),Simple Menswear,2040.8620689655177
454,6.0,Manfinity Homme Men Color Block Contrast Trim Polo Shirt,1100.0,715.35,43.0,Unranked(New),Simple Menswear,1255.0
455,0.0,Men's Slogan Printed Drawstring Waist Shorts,0.0,892.0500000000001,12.0,#2 Best Seller,in Slogan Men Shorts,1013.6931818181819
456,0.0,Men's Zipper Front Hoodie Sweatshirt,100.0,1049.75,33.0,Unranked(New),Simple Menswear,1566.7910447761194
457,0.0,Manfinity Homme Men Summer Casual Color-Block Pocket Short Sleeve T-Shirt And Shorts Set,1300.0,1709.05,12.0,Unranked(New),Simple Menswear,1942.1022727272727
458,4.0,Manfinity Hypemode Men Rose Print Drawstring Waist Shorts,1900.0,844.5500000000001,13.0,Unranked(New),Simple Menswear,970.7471264367816
459,7.0,Manfinity EMRG Men Letter Graphic Tee,700.0,482.6,51.0,Unranked(New),Simple Menswear,984.8979591836735
460,5.0,Manfinity Homme Men Summer Casual Solid Button Up Short Sleeve Loose Shirt,400.0,852.1500000000001,28.0,Unranked(New),Simple Menswear,1183.541666666667
461,7.0,"5pcs/Set Men's Summer Regular Fit Solid Color Basic T-Shirt, Casual Going-Out Clothing",0.0,2934.55,7.0,#6 Best Seller,in Plain Men T-Shirts,3155.430107526882
462,7.0,Manfinity RSRT Men's Flamingo & Palm Tree Print Short Sleeve Shirt And Shorts Set,1000.0,1671.05,6.0,Unranked(New),Simple Menswear,1777.712765957447
463,14.0,Manfinity Homme Men Half Button Roll Up Sleeve Shirt,3600.0,1291.05,7.0,Unranked(New),Simple Menswear,1388.225806451613
464,6.0,Manfinity Swimmode Men Letter Patched Drawstring Waist Swim Trunks,0.0,1082.05,7.0,#5 Best Seller,in Patched Men Beach Shorts,1163.494623655914
465,5.0,Manfinity Homme Men T-Shirts Fit Crew Neck Short Sleeve Casual Summer Polyester,600.0,566.2,36.0,Unranked(New),Simple Menswear,884.6875000000001
466,0.0,"Men's Plus Size Casual Fit Chinese Dragon Printed Round Neck Oversized T-Shirt With Drop Shoulder Sleeves, Summer",0.0,1292.0,50.0,Unranked(New),Simple Menswear,2584.0
467,16.0,Manfinity Homme Men Mountain Print Tee,5600.0,721.05,12.0,Unranked(New),Simple Menswear,819.375
468,0.0,Manfinity RSRT Men Letter & Tropical Print Tee and Shorts Set,500.0,1034.55,40.0,Unranked(New),Simple Menswear,1724.25
469,6.0,Manfinity Streetrush Loose Fit Men's Drop Shoulder Cross Embroidery Vintage T-Shirt,1800.0,1006.05,13.0,Unranked(New),Simple Menswear,1156.3793103448277
470,0.0,Manfinity Streetrush Men Star & Letter Printed Fleece Lined Zip-Up Hoodie,0.0,1718.55,13.0,#1 Best Sellers,in Men Zip-up Hoodies,1975.344827586207
471,0.0,Manfinity LEGND Men Reflective Cartoon Graphic Tee,2500.0,791.35,16.0,Unranked(New),Simple Menswear,942.0833333333334
472,4.0,Manfinity Homme Men's Solid Color Knitted Casual Polo Shirt,1000.0,1027.9,17.0,Unranked(New),Simple Menswear,1238.4337349397592
473,0.0,Manfinity Swimmode Men Striped Print Drawstring Waist Swim Trunks,0.0,863.55,6.0,#10 Best Seller,in Blue Men Clothing,918.6702127659574
474,7.0,Men's Flag Print Round Neck Short Sleeve T-Shirt Usa Shirt,2700.0,806.5500000000001,7.0,Unranked(New),Simple Menswear,867.258064516129
475,0.0,Manfinity Homme Men Marled Knit Thermal Zip Up Cardigan,30.0,1524.75,30.0,Unranked(New),Simple Menswear,2178.214285714286
476,0.0,Manfinity Homme Men Striped Shirt & Drawstring Waist Shorts Without Tee,0.0,1652.05,6.0,#10 Best Seller,in Striped Men Co-ords,1757.5
477,0.0,Men's Summer Casual Short Sleeve T-Shirt With American Flag Print,400.0,797.0500000000001,7.0,Unranked(New),Simple Menswear,857.0430107526881
478,5.0,Manfinity RSRT Men's Tropical Print Short Sleeve Shirt And Shorts With Slanted Pocket Suit,2900.0,1785.05,6.0,Unranked(New),Simple Menswear,1898.9893617021276
479,0.0,Men's Summer Color Block Patchwork Letter Print Fashionable Casual Short Sleeve T-Shirt And Shorts Set,0.0,1500.05,7.0,#6 Best Seller,in Colorblock Men T-Shirt Co-ords,1612.9569892473119
480,0.0,Men's Summer Holiday Slogan Palm Tree Printed Casual Tank Top,100.0,732.45,8.0,Unranked(New),Simple Menswear,796.1413043478261
481,0.0,ROMWE Street Life Men Car & Letter Graphic Tee,0.0,996.5500000000001,13.0,#7 Best Seller,in Blue Men Tops,1145.4597701149426
482,0.0,Men's Sports Training Shorts Fitness Pants,20.0,844.5500000000001,7.0,Unranked(New),Simple Menswear,908.1182795698925
483,5.0,Manfinity Homme Men's Solid Color Drawstring Elastic Waist Summer Shorts Knee Plain All White Casual Dad And Me,0.0,844.5500000000001,14.0,#4 Best Seller,in White Men Bottoms,982.0348837209302
484,0.0,Manfinity LEGND Men Camo Print Drawstring Hooded Tee & Shorts,1400.0,2184.0499999999997,13.0,Unranked(New),Simple Menswear,2510.4022988505744
485,0.0,Manfinity Hypemode Men Solid Notched Neck Tee,200.0,491.15,56.0,Unranked(New),Simple Menswear,1116.25
486,7.0,SHEIN Manfinity Homme Men's Casual V-Neck Short Sleeve T-Shirt For Spring And Summer,1600.0,806.5500000000001,12.0,Unranked(New),Simple Menswear,916.5340909090909
487,0.0,Manfinity Chillmode Men Tropical Print Tee & Drawstring Waist Shorts,2100.0,1380.35,17.0,Unranked(New),Simple Menswear,1663.0722891566265
488,10.0,Manfinity Homme Men Summer Leisure ECG Cross Print Short Sleeve T-Shirt,200.0,346.75,52.0,Unranked(New),Simple Menswear,722.3958333333334
489,0.0,Manfinity Men Striped Printed Drawstring Loose Beach Shorts For Vacation,20.0,817.9499999999999,24.0,Unranked(New),Simple Menswear,1076.25
490,0.0,Manfinity LEGND Men's Plus Size Summer Casual T-Shirt With American Flag Print And Round Neck,10.0,949.0500000000001,12.0,Unranked(New),Simple Menswear,1078.465909090909
491,0.0,"ROMWE Street Life 2pcs Men's Portrait Printed Short Sleeve T-Shirt And Shorts, Suitable For Daily Wear In Spring And Summer",0.0,1775.5500000000002,13.0,#1 Best Seller,in Animal Men Co-ords,2040.8620689655177
492,4.0,Manfinity Hypemode Men Rose Print Drawstring Waist Shorts,0.0,844.5500000000001,13.0,#10 Best Seller,in Floral Men Shorts,970.7471264367816
493,0.0,Men's Color-Block Striped Shawl Collar Button-Down Cardigan,40.0,2096.65,22.0,Unranked(New),Simple Menswear,2688.0128205128203
494,5.0,Manfinity Homme Men Summer Casual Solid Button Up Short Sleeve Loose Shirt,400.0,852.1500000000001,28.0,Unranked(New),Simple Menswear,1183.541666666667
495,7.0,"5pcs/Set Men's Summer Regular Fit Solid Color Basic T-Shirt, Casual Going-Out Clothing",10000.0,2934.55,7.0,Unranked(New),Simple Menswear,3155.430107526882
496,7.0,Manfinity RSRT Men's Flamingo & Palm Tree Print Short Sleeve Shirt And Shorts Set,1000.0,1671.05,6.0,Unranked(New),Simple Menswear,1777.712765957447
497,14.0,Manfinity Homme Men Half Button Roll Up Sleeve Shirt,3600.0,1291.05,7.0,Unranked(New),Simple Menswear,1388.225806451613
498,5.0,Manfinity Homme Men T-Shirts Fit Crew Neck Short Sleeve Casual Summer Polyester,600.0,566.2,36.0,Unranked(New),Simple Menswear,884.6875000000001
499,16.0,Manfinity Homme Men Mountain Print Tee,5600.0,721.05,12.0,Unranked(New),Simple Menswear,819.375
500,0.0,Manfinity RSRT Men Letter & Tropical Print Tee and Shorts Set,500.0,1034.55,40.0,Unranked(New),Simple Menswear,1724.25
501,5.0,Men's Plus Size Loose Fit Drawstring Waist Spring Sports Pants,30.0,1192.25,26.0,Unranked(New),Simple Menswear,1611.1486486486488
502,6.0,Manfinity Streetrush Loose Fit Men's Drop Shoulder Cross Embroidery Vintage T-Shirt,1800.0,1006.05,13.0,Unranked(New),Simple Menswear,1156.3793103448277
503,0.0,Manfinity LEGND Men Reflective Cartoon Graphic Tee,2500.0,791.35,16.0,Unranked(New),Simple Menswear,942.0833333333334
504,7.0,Men's Flag Print Round Neck Short Sleeve T-Shirt Usa Shirt,2700.0,806.5500000000001,7.0,Unranked(New),Simple Menswear,867.258064516129
505,0.0,Men's Summer Casual Short Sleeve T-Shirt With American Flag Print,0.0,797.0500000000001,7.0,#8 Best Seller,in Plants Men T-Shirts,857.0430107526881
506,0.0,Manfinity VCAY Men Beach Outfits Summer Vacation Woven Casual Surfing Seaside Paysage Graphic  Beach Fit Hawaiian Shorts Beachwear,0.0,825.55,14.0,Unranked(New),Simple Menswear,959.9418604651163
507,5.0,Manfinity RSRT Men's Tropical Print Short Sleeve Shirt And Shorts With Slanted Pocket Suit,2900.0,1785.05,6.0,Unranked(New),Simple Menswear,1898.9893617021276
508,0.0,Men Slogan & Palm Tree Print Tee,1400.0,593.75,34.0,Unranked(New),Simple Menswear,899.6212121212121
509,0.0,Manfinity Vacaylife Men's Casual Hollow Out Texture Round Neck Sleeveless Tank Top For Vacation,300.0,844.5500000000001,6.0,Unranked(New),Simple Menswear,898.4574468085107
510,8.0,Manfinity Homme Men Solid Shirt & Drawstring Waist Shorts Without Tee,0.0,1576.05,7.0,#6 Best Seller,in Black Men Shirt Co-ords,1694.6774193548388
511,10.0,Manfinity Swimmode Men Striped Print Drawstring Waist Swim Trunks,1100.0,1167.55,7.0,Unranked(New),Simple Menswear,1255.4301075268818
512,0.0,Men's Summer Casual T-Shirt With Letter Print And Round Neck Short Sleeve,100.0,502.55,37.0,Unranked(New),Simple Menswear,797.6984126984127
513,18.0,Manfinity Homme Men Solid Button Front Shirt,1100.0,635.5500000000001,48.0,Unranked(New),Simple Menswear,1222.2115384615386
514,8.0,Men's Summer Poker Printed Short Sleeve Round Neck Casual Commute T-Shirt,300.0,705.85,20.0,Unranked(New),Simple Menswear,882.3125
515,0.0,Men Drawstring Solid Color Casual Pants With Pockets Baggy Long Slacks Plain All White Going Out,0.0,1291.05,7.0,#2 Best Seller,in White Men Pants,1388.225806451613
516,0.0,Men's Zipper Leather Jacket,100.0,2565.0,27.0,Unranked(New),Simple Menswear,3513.698630136986
517,0.0,Manfinity Homme Men's Striped Printed Short Sleeve Casual Cotton Blend T-Shirt For Summer,300.0,873.05,13.0,Unranked(New),Simple Menswear,1003.5057471264367
518,0.0,Manfinity Homme Men T-Shirts Fit V Neck Short Sleeve Letter Graphic Business Summer Polyester,1900.0,768.55,12.0,Unranked(New),Simple Menswear,873.3522727272727
519,6.0,Manfinity RSRT Men Coconut Tree & Slogan Graphic Tee,0.0,356.25,58.0,#9 Best Sellers,in Hawaiian Shirt,848.2142857142857
520,15.0,SHEIN Manfinity EMRG Men's Letter Printed Short Sleeve T-Shirt,0.0,759.0500000000001,13.0,#2 Best Seller,in Letter Men T-Shirts,872.471264367816
521,0.0,Manfinity LEGND White Knitted Men's Summer Letter Printed Short Sleeve T-Shirt And Shorts Casual 2pcs Outfit,600.0,817.9499999999999,49.0,Unranked(New),Simple Menswear,1603.8235294117646
522,0.0,"Manfinity EMRG Men's Summer Casual Short Sleeve T-Shirt With Star And Character Print, Round Neck",400.0,1205.55,14.0,Unranked(New),Simple Menswear,1401.8023255813953
523,5.0,Men's Solid Color Sweatshirt,0.0,949.0500000000001,14.0,#5 Best Seller,in Plain Men Hoodies & Sweatshirts,1103.546511627907
524,5.0,Manfinity EMRG Men's Solid Color Drawstring Cargo Shorts With Pockets For Summer Leisure,200.0,1015.55,13.0,Unranked(New),Simple Menswear,1167.2988505747126
525,7.0,Manfinity LEGND Loose Fit Men's Cargo Shorts With Flap Pockets And Drawstring Waist,1500.0,1186.55,14.0,Unranked(New),Simple Menswear,1379.7093023255813
526,6.0,Men's Round Neck Letter Print Casual Commute T-Shirt,400.0,713.4499999999999,20.0,Unranked(New),Simple Menswear,891.8125
527,6.0,Manfinity Homme Men Solid Button Up Shirt,1200.0,1072.55,7.0,Unranked(New),Simple Menswear,1153.279569892473
528,6.0,Men Coconut Tree & Slogan Graphic Tee,1900.0,854.0500000000001,5.0,Unranked(New),Simple Menswear,899.0
529,8.0,Manfinity Swimmode Men Color Block Striped Print Flap Detail Swim Trunks,3600.0,1196.05,7.0,Unranked(New),Simple Menswear,1286.0752688172042
530,4.0,"Men Regular Fit Short Sleeve T-Shirt And Shorts Set, Personality Printed Pattern, Fashionable And Casual Outfit, Pocket Sports Elastic Drawstring Shorts, Summer",0.0,1471.55,7.0,#7 Best Seller,in Colorblock Men T-Shirt Co-ords,1582.3118279569892
531,6.0,Manfinity Homme Men Striped Print Button Up Shirt,1100.0,1338.55,7.0,Unranked(New),Simple Menswear,1439.3010752688172
532,7.0,Manfinity Sporsity Men's Loose Fit Sweatpants With Drawstring Waist & Contrast Side Tape Detail,1200.0,641.25,53.0,Unranked(New),Simple Menswear,1364.3617021276596
533,9.0,Men's Pattern Printed Short Sleeve Shirt,500.0,911.05,6.0,Unranked(New),Simple Menswear,969.2021276595744
534,15.0,Manfinity LEGND Men's Summer Sporty & Casual Lion Printed Short Sleeve T-Shirt,500.0,688.75,24.0,Unranked(New),Simple Menswear,906.25
535,0.0,Manfinity RSRT Men's Flower Printed Casual Shirt,100.0,1405.05,7.0,Unranked(New),Simple Menswear,1510.8064516129032
536,0.0,Manfinity Homme Plus Size Solid Color Drawstring Pocketed Straight Leg Casual Pants,0.0,1149.5,32.0,Unranked(New),Simple Menswear,1690.4411764705883
537,0.0,Manfinity Homme Men's Gradient Short Sleeve Polo Shirt,0.0,650.75,37.0,#6 Best Seller,in Loose Men Polo Shirts,1032.936507936508
538,4.0,Manfinity Men Figure Graphic Kangaroo Pocket Drawstring Hoodie,0.0,1367.05,14.0,#1 Best Seller,in Figure Men Hoodies,1589.593023255814
539,0.0,Manfinity RSRT Men Solid Drawstring Waist Shorts Baggy Board Linen Cool Plain All White Vacation Boho,2600.0,973.75,18.0,Unranked(New),Simple Menswear,1187.5
540,0.0,Manfinity Homme Men 3pcs Letter Patched Drawstring Waist Shorts,0.0,2309.45,18.0,#5 Best Seller,in Patched Men Bottoms,2816.40243902439
541,5.0,Manfinity RSRT Men Summer Palm Tree Printed Round Neck Short-Sleeve Knit T-Shirt And Woven Shorts Casual Two-Piece Set,0.0,1398.4,18.0,#8 Best Seller,in Khaki Men Co-ords,1705.3658536585365
542,5.0,SUMWON Overhead Hoodie With Applique Embroidery,0.0,1965.5500000000002,10.0,#10 Best Seller,in Loose Men Sweatshirts,2183.944444444445
543,4.0,Men's Letter Print Round Neck Casual & Commute T-Shirt,800.0,650.75,27.0,Unranked(New),Simple Menswear,891.4383561643835
544,0.0,Manfinity Homme Men'S Contrast Color Short Sleeve Polo Shirt,1000.0,1053.55,13.0,Unranked(New),Simple Menswear,1210.9770114942528
